"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Venezuela, RB","VEN","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","-5530000.20980835","-36569999.6948242","617530029.296875","300549987.792969","-376350006.103516","8270000.45776367","174259994.506836","152410003.662109","104980003.356934","65750000","31049999.2370605","46430000.3051758","44939998.626709","38540000.9155273","21420000.0762939","13640000.3433228","-53270000.4577637","-28270000.4577637","-50810001.373291","23809999.4659424","41009998.3215332","43180000.3051758","48590000.1525879","47979999.5422363","49900001.5258789","46840000.1525879","43919998.1689453","39840000.1525879","44880001.0681152","115150001.525879","116779998.779297","43889999.3896484","43990001.6784668","55349998.4741211","34580001.8310547","53169998.1689453","43849998.4741211","4159999.84741211","55540000.9155273","62590000.1525879","125930000.305176","69910003.6621094","85709999.0844727","105739997.86377","54220001.2207031","55889999.3896484","63189998.626709","73309997.5585938","56849998.4741211","57849998.4741211","52599998.4741211","46180000.3051758","49790000.9155273","36520000.4577637","40900001.5258789","38930000.3051758","46409999.8474121","91220001.2207031","149009994.506836","291440002.441406","",
"British Virgin Islands","VGB","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","629999.995231628","3220000.02861023","2880000.11444092","1149999.97615814","1399999.97615814","","2819999.9332428","123129997.253418","","","","","","","8569999.69482422","10350000.3814697","11789999.961853","8430000.30517578","3880000.11444092","4570000.17166138","9909999.84741211","8340000.15258789","8659999.84741211","7730000.01907349","4739999.77111816","5260000.22888184","3069999.9332428","3799999.95231628","3170000.07629395","9350000.38146973","7989999.77111816","8250000","7199999.80926514","4760000.22888184","15890000.3433228","1840000.0333786","1539999.96185303","2359999.89509583","1350000.02384186","3049999.95231628","7699999.80926514","3579999.92370605","-170000.001788139","-699999.988079071","-1399999.97615814","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","1291890014.64844","1179930053.71094","1226859985.35156","1494209960.9375","1587750000","1960170043.94531","3128580078.125","2715699951.17188","2553179931.64063","2504679931.64063","2252129882.8125","2300949951.17188","2703449951.17188","2096120117.1875","2846000000","1390660034.17969","752989990.234375","874479980.46875","1144750000","911210021.972656","571130004.882813","616460021.972656","597130004.882813","368959991.455078","381799987.792969","375720001.220703","375079986.572266","215919998.168945","254229995.727539","195639999.389648","247559997.558594","307130004.882813","658880004.882813","374380004.882813","1219739990.23438","884049987.792969","1119140014.64844","1102849975.58594","1368209960.9375","1444239990.23438","1702459960.9375","1739589965.82031","1446229980.46875","1838010009.76563","1799229980.46875","1813930053.71094","1812219970.70313","2374520019.53125","2202780029.29688","3151209960.9375","2606709960.9375","2915780029.29688","3610550048.82813","3854500000","4044879882.8125","3396469970.70313","3001159912.10938","2482149902.34375","1647770019.53125","1117229980.46875","",
"Vanuatu","VUT","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","1490000.00953674","2690000.05722046","3789999.96185303","4659999.84741211","5730000.01907349","4840000.15258789","17170000.0762939","15729999.5422363","19879999.1607666","25559999.4659424","23540000.9155273","31270000.4577637","37049999.2370605","41680000.3051758","73919998.1689453","49830001.8310547","116389999.389648","56900001.5258789","60659999.8474121","94589996.3378906","91489997.8637695","71980003.3569336","62750000","67540000.9155273","64569999.6948242","58189998.626709","54060001.373291","95500000","65879997.253418","62819999.6948242","72339996.3378906","68279998.7792969","59150001.5258789","55139999.3896484","55310001.373291","56509998.3215332","43740001.6784668","40520000.4577637","48540000.9155273","49150001.5258789","60169998.1689453","54880001.0681152","48409999.8474121","50439998.626709","51110000.6103516","50319999.6948242","60860000.6103516","61909999.8474121","98910003.6621094","112040000.915527","105599998.474121","76569999.6948242","83910003.6621094","79529998.7792969","90379997.253418","198660003.662109","134600006.103516","134169998.168945","130929992.675781","133970001.220703","",
"World","WLD","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","33143917968.75","39905300781.25","39182289062.5","41564718750","40447621093.75","43799949218.75","43091808593.75","43393550781.25","38153339843.75","37028648437.5","40243890625","42926730468.75","41506398437.5","48657089843.75","59380500000","67322460937.5","62951062500","60539218750","70720429687.5","71318679687.5","78450460937.5","78323710937.5","72889531250","70097468750","74247226562.5","77988429687.5","75380468750","72227046875","71861546875","74211906250","88527181640.625","96601720703.125","86730596679.6875","81848092773.4375","86283187500","77839548828.125","74638859863.2813","72035937500","78418708007.8125","79194671875","79690888671.875","85167830078.125","95387118164.0625","97325838867.1875","101373156250","121581773437.5","116402351562.5","109180078125","121582273437.5","125342312500","128227617187.5","131177765625","128260546875","143077000000","152293265625","154170453125","167227437500","170555843750","166254859375","170974484375","",
"Samoa","WSM","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","230000.004172325","670000.016689301","1220000.02861023","1470000.02861023","1580000.04291534","2980000.01907349","5090000.15258789","6599999.90463257","3470000.02861023","6130000.11444092","6530000.20980835","14289999.961853","15659999.8474121","24729999.5422363","50900001.5258789","39979999.5422363","65120002.746582","50189998.626709","72260002.1362305","53729999.5422363","55110000.6103516","55990001.6784668","62680000.3051758","47459999.0844727","51700000.7629395","46799999.2370605","63400001.5258789","47939998.626709","46659999.8474121","57349998.4741211","64260002.1362305","73239997.8637695","69470001.2207031","55450000.7629395","48540000.9155273","41259998.3215332","39610000.6103516","49560001.373291","38000000","47669998.1689453","66250000","58909999.8474121","45360000.6103516","39880001.0681152","50330001.8310547","56669998.1689453","42470001.2207031","41590000.1525879","70500000","117209999.084473","75449996.9482422","100169998.168945","102190002.441406","86440002.4414063","100099998.474121","92620002.746582","138979995.727539","128100006.103516","125569999.694824","",
"Kosovo","XKX","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782440002.441406","511850006.103516","529059997.558594","550659973.144531","535890014.648438","541059997.558594","468619995.117188","393440002.441406","409839996.337891","345109985.351563","354829986.572266","",
"Yemen, Rep.","YEM","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","129250000","124260002.13623","149820007.324219","174929992.675781","189789993.286133","252029998.779297","292130004.882813","193110000.610352","51659999.8474121","31129999.1607666","108879997.253418","193000000","271549987.792969","291369995.117188","755030029.296875","919750000","1701459960.9375","1460550048.82813","1119910034.17969","902929992.675781","1323199951.17188","1212660034.17969","1490489990.23438","1071449951.17188","1404530029.29688","1070530029.29688","705340026.855469","864260009.765625","505109985.351563","603489990.234375","677359985.351563","400089996.337891","338750000","427000000","221059997.558594","201529998.779297","306720001.220703","475119995.117188","526799987.792969","621750000","453429992.675781","560909973.144531","316040008.544922","303489990.234375","306829986.572266","331880004.882813","316410003.662109","241850006.103516","410130004.882813","549799987.792969","661530029.296875","454679992.675781","697979980.46875","1004880004.88281","1101560058.59375","1866109985.35156","2433290039.0625","3370760009.76563","7985339843.75","4470379882.8125","",
"South Africa","ZAF","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414299987.792969","437250000","531429992.675781","486339996.337891","699200012.207031","731630004.882813","779239990.234375","755429992.675781","675520019.53125","761099975.585938","810530029.296875","726719970.703125","771239990.234375","806150024.414063","834440002.441406","1119380004.88281","1139790039.0625","1099420043.94531","1389849975.58594","1104239990.23438","1274420043.94531","1074930053.71094","1528209960.9375","1259229980.46875","1051010009.76563","921140014.648438","982770019.53125","",
"Zambia","ZMB","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","9149999.61853027","8739999.77111816","54380001.0681152","49130001.0681152","184869995.117188","92269996.6430664","228729995.727539","499730010.986328","258779998.779297","153990005.493164","91000000","135690002.441406","121209999.084473","219639999.389648","244970001.220703","317809997.558594","229250000","351959991.455078","521309997.558594","701539978.027344","717070007.324219","549409973.144531","781500000","542590026.855469","621869995.117188","824049987.792969","935450012.207031","766020019.53125","772099975.585938","603830017.089844","704440002.441406","1229000000","1382939941.40625","1229920043.94531","961789978.027344","2447669921.875","769869995.117188","835130004.882813","490989990.234375","854039978.027344","1169780029.29688","852099975.585938","1170160034.17969","973789978.027344","1260569946.28906","1282949951.17188","1631780029.29688","1036239990.23438","1083739990.23438","1279079956.05469","930989990.234375","990780029.296875","941030029.296875","1100300048.82813","959580017.089844","838039978.027344","1019219970.70313","1075750000","1000440002.44141","987309997.558594","",
"Zimbabwe","ZWE","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","100000.001490116","","99050003.0517578","39779998.7792969","30290000.9155273","2849999.90463257","2799999.95231628","13050000.1907349","4780000.20980835","4099999.90463257","4130000.11444092","4719999.79019165","4489999.77111816","7260000.22888184","16219999.3133545","26750000","25569999.6948242","30110000.6103516","32860000.6103516","362709991.455078","417609985.351563","528479980.46875","519289978.027344","781760009.765625","600150024.414063","481459991.455078","535609985.351563","453510009.765625","445579986.572266","496570007.324219","547179992.675781","1087949951.17188","724690002.441406","787869995.117188","604500000","469480010.986328","455910003.662109","365619995.117188","315190002.441406","238520004.272461","241679992.675781","281170013.427734","231639999.389648","212059997.558594","418519989.013672","295200012.207031","483859985.351563","618369995.117188","767830017.089844","717950012.207031","689119995.117188","959559997.558594","787109985.351563","717619995.117188","817729980.46875","687659973.144531","753909973.144531","794510009.765625","988039978.027344","",
