Date,Mission,Number of Contributors,Troops,Police,Observers,Total
1994-08-31,ONUSAL,13,2.0,170.0,35.0,207.0
1994-08-31,UNAMIR,24,3506.0,45.0,309.0,3860.0
1994-08-31,UNAVEM II,17,11.0,17.0,65.0,93.0
1994-08-31,UNDOF,3,1043.0,0.0,0.0,1043.0
1994-08-31,UNFICYP,7,1178.0,35.0,8.0,1221.0
1994-08-31,UNIFIL,9,5240.0,0.0,0.0,5240.0
1994-08-31,UNIKOM,31,903.0,0.0,221.0,1124.0
1994-08-31,UNMOGIP,8,0.0,0.0,38.0,38.0
1994-08-31,UNOMIG,14,1.0,0.0,56.0,57.0
1994-08-31,UNOMIL,13,65.0,0.0,270.0,335.0
1994-08-31,UNOMUR,6,0.0,0.0,66.0,66.0
1994-08-31,UNOSOM II,19,18450.0,50.0,0.0,18500.0
1994-08-31,UNPROFOR,35,37442.0,644.0,623.0,38709.0
1994-08-31,UNTSO,19,0.0,0.0,218.0,218.0
1994-09-30,MINURSO,28,50.0,53.0,225.0,328.0
1994-09-30,ONUMOZ,38,4452.0,1016.0,329.0,5797.0
1994-09-30,ONUSAL,12,2.0,152.0,13.0,167.0
1994-09-30,UNAMIR,26,4580.0,70.0,462.0,5112.0
1994-09-30,UNAVEM II,17,11.0,18.0,65.0,94.0
1994-09-30,UNDOF,3,1043.0,0.0,0.0,1043.0
1994-09-30,UNFICYP,7,1192.0,35.0,8.0,1235.0
1994-09-30,UNIFIL,9,5240.0,0.0,0.0,5240.0
1994-09-30,UNIKOM,30,886.0,0.0,222.0,1108.0
1994-09-30,UNMIH,3,0.0,0.0,8.0,8.0
1994-09-30,UNMOGIP,8,0.0,0.0,38.0,38.0
1994-09-30,UNOMIG,16,4.0,0.0,71.0,75.0
1994-09-30,UNOMIL,13,25.0,0.0,270.0,295.0
1994-09-30,UNOSOM II,18,18252.0,41.0,0.0,18293.0
1994-09-30,UNPROFOR,35,38318.0,938.0,637.0,39893.0
1994-09-30,UNTSO,19,0.0,0.0,220.0,220.0
1994-10-31,MINURSO,27,48.0,54.0,225.0,327.0
1994-10-31,ONUMOZ,37,4209.0,1098.0,324.0,5631.0
1994-10-31,ONUSAL,12,2.0,147.0,13.0,162.0
1994-10-31,UNAMIR,26,5893.0,83.0,449.0,6425.0
1994-10-31,UNAVEM II,17,11.0,18.0,65.0,94.0
1994-10-31,UNDOF,3,1030.0,0.0,0.0,1030.0
1994-10-31,UNFICYP,7,1175.0,20.0,4.0,1199.0
1994-10-31,UNIFIL,9,5151.0,0.0,0.0,5151.0
1994-10-31,UNIKOM,30,886.0,0.0,222.0,1108.0
1994-10-31,UNMIH,7,6.0,18.0,12.0,36.0
1994-10-31,UNMOGIP,8,0.0,0.0,38.0,38.0
1994-10-31,UNOMIG,22,0.0,1.0,115.0,116.0
1994-10-31,UNOMIL,12,9.0,0.0,98.0,107.0
1994-10-31,UNOSOM II,18,14919.0,27.0,0.0,14946.0
1994-10-31,UNPROFOR,34,38223.0,962.0,603.0,39788.0
1994-10-31,UNTSO,19,0.0,0.0,216.0,216.0
1994-11-30,MINURSO,28,48.0,49.0,239.0,336.0
1994-11-30,ONUMOZ,34,3994.0,918.0,220.0,5132.0
1994-11-30,ONUSAL,9,2.0,31.0,3.0,36.0
1994-11-30,UNAMIR,27,5782.0,108.0,427.0,6317.0
1994-11-30,UNAVEM II,17,11.0,21.0,65.0,97.0
1994-11-30,UNDOF,3,1031.0,0.0,0.0,1031.0
1994-11-30,UNFICYP,7,1176.0,47.0,4.0,1227.0
1994-11-30,UNIFIL,9,5187.0,0.0,0.0,5187.0
1994-11-30,UNIKOM,30,900.0,0.0,222.0,1122.0
1994-11-30,UNMIH,8,6.0,19.0,14.0,39.0
1994-11-30,UNMOGIP,8,0.0,0.0,39.0,39.0
1994-11-30,UNOMIG,22,0.0,1.0,125.0,126.0
1994-11-30,UNOMIL,11,8.0,0.0,76.0,84.0
1994-11-30,UNOSOM II,17,14941.0,27.0,0.0,14968.0
1994-11-30,UNPROFOR,36,37855.0,976.0,710.0,39541.0
1994-11-30,UNTSO,19,0.0,0.0,217.0,217.0
1994-12-31,MINURSO,27,48.0,49.0,237.0,334.0
1994-12-31,ONUMOZ,34,3994.0,928.0,204.0,5126.0
1994-12-31,ONUSAL,8,0.0,31.0,3.0,34.0
1994-12-31,UNAMIR,27,5820.0,80.0,427.0,6327.0
1994-12-31,UNAVEM II,18,11.0,39.0,103.0,153.0
1994-12-31,UNDOF,3,1030.0,0.0,0.0,1030.0
1994-12-31,UNFICYP,7,1149.0,34.0,0.0,1183.0
1994-12-31,UNIFIL,9,5146.0,0.0,0.0,5146.0
1994-12-31,UNIKOM,30,904.0,0.0,223.0,1127.0
1994-12-31,UNMIH,9,16.0,40.0,16.0,72.0
1994-12-31,UNMOGIP,8,0.0,0.0,39.0,39.0
1994-12-31,UNMOT,5,0.0,0.0,17.0,17.0
1994-12-31,UNOMIG,23,0.0,1.0,133.0,134.0
1994-12-31,UNOMIL,11,8.0,0.0,76.0,84.0
1994-12-31,UNOSOM II,17,9385.0,27.0,0.0,9412.0
1994-12-31,UNPROFOR,35,38306.0,764.0,719.0,39789.0
1994-12-31,UNTSO,19,0.0,0.0,218.0,218.0
1995-01-31,MINURSO,27,48.0,49.0,234.0,331.0
1995-01-31,ONUSAL,8,0.0,31.0,3.0,34.0
1995-01-31,UNAMIR,28,6421.0,89.0,440.0,6950.0
1995-01-31,UNAVEM II,18,11.0,107.0,179.0,297.0
1995-01-31,UNDOF,3,1030.0,0.0,0.0,1030.0
1995-01-31,UNFICYP,7,1149.0,34.0,0.0,1183.0
1995-01-31,UNIFIL,9,5146.0,0.0,0.0,5146.0
1995-01-31,UNIKOM,30,904.0,0.0,223.0,1127.0
1995-01-31,UNMIH,10,18.0,40.0,20.0,78.0
1995-01-31,UNMOGIP,8,0.0,0.0,39.0,39.0
1995-01-31,UNMOT,5,0.0,0.0,17.0,17.0
1995-01-31,UNOMIG,23,0.0,0.0,138.0,138.0
1995-01-31,UNOMIL,11,7.0,0.0,74.0,81.0
1995-01-31,UNOSOM II,14,7973.0,26.0,0.0,7999.0
1995-01-31,UNPROFOR,35,38181.0,775.0,694.0,39650.0
1995-01-31,UNTSO,19,0.0,0.0,218.0,218.0
1995-02-28,MINURSO,29,48.0,74.0,253.0,375.0
1995-02-28,ONUSAL,8,0.0,31.0,3.0,34.0
1995-02-28,UNAMIR,28,7211.0,99.0,440.0,7750.0
1995-02-28,UNAVEM II,24,11.0,131.0,259.0,401.0
1995-02-28,UNDOF,3,1030.0,0.0,0.0,1030.0
1995-02-28,UNFICYP,7,1149.0,34.0,0.0,1183.0
1995-02-28,UNIFIL,9,5146.0,0.0,0.0,5146.0
1995-02-28,UNIKOM,31,904.0,0.0,238.0,1142.0
1995-02-28,UNMIH,12,354.0,149.0,20.0,523.0
1995-02-28,UNMOGIP,8,0.0,0.0,39.0,39.0
1995-02-28,UNMOT,5,0.0,0.0,17.0,17.0
1995-02-28,UNOMIG,23,0.0,0.0,139.0,139.0
1995-02-28,UNOMIL,11,7.0,0.0,74.0,81.0
1995-02-28,UNPROFOR,35,38217.0,773.0,716.0,39706.0
1995-02-28,UNTSO,19,0.0,0.0,218.0,218.0
1995-03-31,MINURSO,29,48.0,97.0,232.0,377.0
1995-03-31,ONUSAL,8,0.0,31.0,3.0,34.0
1995-03-31,UNAMIR,25,6340.0,58.0,297.0,6695.0
1995-03-31,UNAVEM II,28,12.0,171.0,314.0,497.0
1995-03-31,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-03-31,UNFICYP,7,1149.0,34.0,0.0,1183.0
1995-03-31,UNIFIL,9,4963.0,0.0,0.0,4963.0
1995-03-31,UNIKOM,31,904.0,0.0,238.0,1142.0
1995-03-31,UNMIH,24,5668.0,716.0,19.0,6403.0
1995-03-31,UNMOGIP,8,0.0,0.0,39.0,39.0
1995-03-31,UNMOT,5,0.0,0.0,17.0,17.0
1995-03-31,UNOMIG,23,0.0,0.0,139.0,139.0
1995-03-31,UNOMIL,11,9.0,0.0,77.0,86.0
1995-03-31,UNPROFOR,36,37521.0,732.0,677.0,38930.0
1995-03-31,UNTSO,19,0.0,0.0,220.0,220.0
1995-04-30,MINURSO,28,48.0,85.0,232.0,365.0
1995-04-30,ONUSAL,8,0.0,31.0,3.0,34.0
1995-04-30,UNAMIR,25,5628.0,58.0,302.0,5988.0
1995-04-30,UNAVEM II,29,13.0,171.0,316.0,500.0
1995-04-30,UNCRO,18,14043.0,0.0,0.0,14043.0
1995-04-30,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-04-30,UNFICYP,7,1119.0,35.0,0.0,1154.0
1995-04-30,UNIFIL,9,4963.0,0.0,0.0,4963.0
1995-04-30,UNIKOM,31,887.0,0.0,237.0,1124.0
1995-04-30,UNMIH,25,5970.0,781.0,6.0,6757.0
1995-04-30,UNMOGIP,8,0.0,0.0,42.0,42.0
1995-04-30,UNMOT,8,0.0,0.0,31.0,31.0
1995-04-30,UNOMIG,23,0.0,0.0,135.0,135.0
1995-04-30,UNOMIL,11,9.0,0.0,77.0,86.0
1995-04-30,UNPREDEP,5,1102.0,0.0,0.0,1102.0
1995-04-30,UNPROFOR,36,22813.0,726.0,676.0,24215.0
1995-04-30,UNTSO,19,0.0,0.0,220.0,220.0
1995-05-31,MINURSO,28,48.0,112.0,238.0,398.0
1995-05-31,UNAMIR,25,6470.0,68.0,313.0,6851.0
1995-05-31,UNAVEM,33,1969.0,212.0,331.0,2512.0
1995-05-31,UNCRO,35,14631.0,563.0,328.0,15522.0
1995-05-31,UNDOF,4,1036.0,0.0,1.0,1037.0
1995-05-31,UNFICYP,7,1136.0,35.0,0.0,1171.0
1995-05-31,UNIFIL,9,4963.0,0.0,0.0,4963.0
1995-05-31,UNIKOM,32,869.0,0.0,242.0,1111.0
1995-05-31,UNMIH,26,6091.0,774.0,0.0,6865.0
1995-05-31,UNMOGIP,8,0.0,0.0,40.0,40.0
1995-05-31,UNMOT,10,0.0,0.0,39.0,39.0
1995-05-31,UNOMIG,24,15.0,100.0,135.0,250.0
1995-05-31,UNOMIL,13,9.0,0.0,63.0,72.0
1995-05-31,UNPREDEP,25,1102.0,23.0,24.0,1149.0
1995-05-31,UNPROFOR,31,22527.0,33.0,315.0,22875.0
1995-05-31,UNTSO,19,0.0,0.0,220.0,220.0
1995-06-30,MINURSO,29,48.0,113.0,235.0,396.0
1995-06-30,UNAMIR,24,6454.0,69.0,308.0,6831.0
1995-06-30,UNAVEM,33,2231.0,209.0,337.0,2777.0
1995-06-30,UNCRO,35,14028.0,517.0,328.0,14873.0
1995-06-30,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-06-30,UNFICYP,7,1138.0,35.0,0.0,1173.0
1995-06-30,UNIFIL,9,4963.0,0.0,0.0,4963.0
1995-06-30,UNIKOM,31,869.0,0.0,243.0,1112.0
1995-06-30,UNMIH,25,6043.0,750.0,0.0,6793.0
1995-06-30,UNMOGIP,8,0.0,0.0,40.0,40.0
1995-06-30,UNMOT,10,0.0,0.0,39.0,39.0
1995-06-30,UNOMIG,24,16.0,98.0,132.0,246.0
1995-06-30,UNOMIL,12,8.0,0.0,63.0,71.0
1995-06-30,UNPREDEP,23,1110.0,32.0,23.0,1165.0
1995-06-30,UNPROFOR,31,24533.0,22.0,307.0,24862.0
1995-06-30,UNTSO,19,0.0,0.0,220.0,220.0
1995-07-31,MINURSO,29,48.0,113.0,236.0,397.0
1995-07-31,UNAMIR,22,3805.0,59.0,305.0,4169.0
1995-07-31,UNAVEM,33,3014.0,207.0,333.0,3554.0
1995-07-31,UNCRO,36,13645.0,468.0,355.0,14468.0
1995-07-31,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-07-31,UNFICYP,7,1165.0,35.0,0.0,1200.0
1995-07-31,UNIFIL,9,4963.0,0.0,0.0,4963.0
1995-07-31,UNIKOM,31,859.0,0.0,244.0,1103.0
1995-07-31,UNMIH,25,5834.0,743.0,0.0,6577.0
1995-07-31,UNMOGIP,8,0.0,0.0,40.0,40.0
1995-07-31,UNMOT,10,0.0,0.0,39.0,39.0
1995-07-31,UNOMIG,24,16.0,98.0,134.0,248.0
1995-07-31,UNOMIL,12,7.0,0.0,63.0,70.0
1995-07-31,UNPREDEP,24,1107.0,26.0,26.0,1159.0
1995-07-31,UNPROFOR,31,27738.0,17.0,293.0,28048.0
1995-07-31,UNTSO,19,0.0,0.0,220.0,220.0
1995-08-31,MINURSO,30,48.0,93.0,247.0,388.0
1995-08-31,UNAMIR,23,2401.0,68.0,302.0,2771.0
1995-08-31,UNAVEM,34,3554.0,223.0,341.0,4118.0
1995-08-31,UNCRO,36,13263.0,431.0,340.0,14034.0
1995-08-31,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-08-31,UNFICYP,7,1177.0,35.0,0.0,1212.0
1995-08-31,UNIFIL,9,4963.0,0.0,0.0,4963.0
1995-08-31,UNIKOM,30,859.0,0.0,226.0,1085.0
1995-08-31,UNMIH,25,5912.0,735.0,0.0,6647.0
1995-08-31,UNMOGIP,8,0.0,0.0,39.0,39.0
1995-08-31,UNMOT,10,0.0,0.0,39.0,39.0
1995-08-31,UNOMIG,24,16.0,97.0,142.0,255.0
1995-08-31,UNOMIL,12,7.0,0.0,46.0,53.0
1995-08-31,UNPREDEP,23,1116.0,25.0,22.0,1163.0
1995-08-31,UNPROFOR,32,30574.0,17.0,276.0,30867.0
1995-08-31,UNTSO,19,0.0,0.0,220.0,220.0
1995-09-30,MINURSO,29,48.0,92.0,231.0,371.0
1995-09-30,UNAMIR,24,1830.0,87.0,287.0,2204.0
1995-09-30,UNAVEM,34,4360.0,237.0,334.0,4931.0
1995-09-30,UNCRO,36,7420.0,453.0,341.0,8214.0
1995-09-30,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-09-30,UNFICYP,7,1177.0,35.0,0.0,1212.0
1995-09-30,UNIFIL,9,4963.0,0.0,0.0,4963.0
1995-09-30,UNIKOM,31,859.0,0.0,242.0,1101.0
1995-09-30,UNMIH,25,5963.0,738.0,0.0,6701.0
1995-09-30,UNMOGIP,8,0.0,0.0,39.0,39.0
1995-09-30,UNMOT,10,0.0,0.0,39.0,39.0
1995-09-30,UNOMIG,24,1.0,45.0,142.0,188.0
1995-09-30,UNOMIL,12,7.0,0.0,51.0,58.0
1995-09-30,UNPREDEP,27,1110.0,26.0,25.0,1161.0
1995-09-30,UNPROFOR,32,29771.0,22.0,279.0,30072.0
1995-09-30,UNTSO,19,0.0,0.0,208.0,208.0
1995-10-31,MINURSO,29,48.0,91.0,228.0,367.0
1995-10-31,UNAMIR,24,1821.0,85.0,285.0,2191.0
1995-10-31,UNAVEM,35,5606.0,250.0,332.0,6188.0
1995-10-31,UNCRO,34,6097.0,384.0,289.0,6770.0
1995-10-31,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-10-31,UNFICYP,7,1177.0,35.0,0.0,1212.0
1995-10-31,UNIFIL,9,4739.0,0.0,0.0,4739.0
1995-10-31,UNIKOM,32,888.0,0.0,245.0,1133.0
1995-10-31,UNMIH,25,5957.0,732.0,0.0,6689.0
1995-10-31,UNMOGIP,8,0.0,0.0,39.0,39.0
1995-10-31,UNMOT,10,0.0,0.0,44.0,44.0
1995-10-31,UNOMIG,24,1.0,45.0,142.0,188.0
1995-10-31,UNOMIL,12,7.0,0.0,66.0,73.0
1995-10-31,UNPREDEP,26,1054.0,25.0,27.0,1106.0
1995-10-31,UNPROFOR,33,27775.0,22.0,294.0,28091.0
1995-10-31,UNTSO,19,0.0,0.0,203.0,203.0
1995-11-30,MINURSO,30,48.0,101.0,235.0,384.0
1995-11-30,UNAMIR,24,1823.0,85.0,284.0,2192.0
1995-11-30,UNAVEM,35,5600.0,241.0,331.0,6172.0
1995-11-30,UNCRO,34,5582.0,302.0,209.0,6093.0
1995-11-30,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-11-30,UNFICYP,7,1177.0,35.0,0.0,1212.0
1995-11-30,UNIFIL,9,4739.0,0.0,0.0,4739.0
1995-11-30,UNIKOM,32,888.0,0.0,245.0,1133.0
1995-11-30,UNMIH,23,5795.0,405.0,0.0,6200.0
1995-11-30,UNMOGIP,8,0.0,0.0,44.0,44.0
1995-11-30,UNMOT,9,0.0,0.0,43.0,43.0
1995-11-30,UNOMIG,24,0.0,44.0,142.0,186.0
1995-11-30,UNOMIL,12,7.0,0.0,65.0,72.0
1995-11-30,UNPREDEP,27,1114.0,25.0,27.0,1166.0
1995-11-30,UNPROFOR,33,22024.0,30.0,288.0,22342.0
1995-11-30,UNTSO,19,0.0,0.0,194.0,194.0
1995-12-31,MINURSO,29,48.0,90.0,232.0,370.0
1995-12-31,UNAMIR,22,1778.0,27.0,229.0,2034.0
1995-12-31,UNAVEM,34,5836.0,252.0,349.0,6437.0
1995-12-31,UNCRO,34,3294.0,168.0,290.0,3752.0
1995-12-31,UNDOF,3,1036.0,0.0,0.0,1036.0
1995-12-31,UNFICYP,7,1140.0,35.0,0.0,1175.0
1995-12-31,UNIFIL,9,4739.0,0.0,0.0,4739.0
1995-12-31,UNIKOM,33,899.0,0.0,246.0,1145.0
1995-12-31,UNMIH,22,5665.0,369.0,0.0,6034.0
1995-12-31,UNMOGIP,8,0.0,0.0,44.0,44.0
1995-12-31,UNMOT,9,0.0,0.0,40.0,40.0
1995-12-31,UNOMIG,24,0.0,45.0,132.0,177.0
1995-12-31,UNOMIL,12,8.0,0.0,69.0,77.0
1995-12-31,UNPREDEP,26,1120.0,26.0,25.0,1171.0
1995-12-31,UNPROFOR,31,2433.0,86.0,157.0,2676.0
1995-12-31,UNTSO,19,0.0,0.0,194.0,194.0
1996-01-31,IPTF,16,0.0,211.0,0.0,211.0
1996-01-31,MINURSO,29,48.0,91.0,243.0,382.0
1996-01-31,UNAMIR,17,1507.0,12.0,157.0,1676.0
1996-01-31,UNAVEM,36,6053.0,225.0,344.0,6622.0
1996-01-31,UNDOF,3,1036.0,0.0,0.0,1036.0
1996-01-31,UNFICYP,8,1166.0,35.0,0.0,1201.0
1996-01-31,UNFOR,13,1999.0,0.0,0.0,1999.0
1996-01-31,UNIFIL,9,4739.0,0.0,0.0,4739.0
1996-01-31,UNIKOM,33,900.0,0.0,245.0,1145.0
1996-01-31,UNMIH,17,4778.0,369.0,0.0,5147.0
1996-01-31,UNMOGIP,8,0.0,0.0,44.0,44.0
1996-01-31,UNMOP,25,0.0,0.0,26.0,26.0
1996-01-31,UNMOT,9,0.0,0.0,44.0,44.0
1996-01-31,UNOMIG,22,0.0,0.0,128.0,128.0
1996-01-31,UNOMIL,11,8.0,0.0,83.0,91.0
1996-01-31,UNPF,33,159.0,115.0,144.0,418.0
1996-01-31,UNPREDEP,29,1123.0,24.0,38.0,1185.0
1996-01-31,UNTAES,30,2733.0,69.0,60.0,2862.0
1996-01-31,UNTSO,19,0.0,0.0,194.0,194.0
1996-02-29,IPTF,19,0.0,369.0,0.0,369.0
1996-02-29,MINURSO,29,48.0,79.0,240.0,367.0
1996-02-29,UNAMIR,14,1252.0,7.0,146.0,1405.0
1996-02-29,UNAVEM,36,5954.0,258.0,355.0,6567.0
1996-02-29,UNDOF,4,1059.0,0.0,0.0,1059.0
1996-02-29,UNFICYP,8,1164.0,35.0,0.0,1199.0
1996-02-29,UNFOR,13,240.0,0.0,0.0,240.0
1996-02-29,UNIFIL,9,4627.0,0.0,0.0,4627.0
1996-02-29,UNIKOM,33,934.0,0.0,245.0,1179.0
1996-02-29,UNMIH,13,4100.0,298.0,0.0,4398.0
1996-02-29,UNMOGIP,8,0.0,0.0,44.0,44.0
1996-02-29,UNMOP,27,0.0,0.0,28.0,28.0
1996-02-29,UNMOT,9,0.0,0.0,44.0,44.0
1996-02-29,UNOMIG,23,0.0,0.0,135.0,135.0
1996-02-29,UNOMIL,11,8.0,0.0,83.0,91.0
1996-02-29,UNPF,32,106.0,195.0,9.0,310.0
1996-02-29,UNPREDEP,28,1168.0,22.0,35.0,1225.0
1996-02-29,UNTAES,29,2728.0,82.0,99.0,2909.0
1996-02-29,UNTSO,19,0.0,0.0,183.0,183.0
1996-03-31,IPTF,29,0.0,1148.0,0.0,1148.0
1996-03-31,MINURSO,29,48.0,64.0,240.0,352.0
1996-03-31,UNAMIR,11,669.0,7.0,27.0,703.0
1996-03-31,UNAVEM,36,6576.0,226.0,336.0,7138.0
1996-03-31,UNDOF,4,1054.0,0.0,0.0,1054.0
1996-03-31,UNFICYP,8,1165.0,43.0,0.0,1208.0
1996-03-31,UNIFIL,9,4568.0,0.0,0.0,4568.0
1996-03-31,UNIKOM,33,935.0,0.0,244.0,1179.0
1996-03-31,UNMIH,10,2502.0,197.0,0.0,2699.0
1996-03-31,UNMOGIP,8,0.0,0.0,44.0,44.0
1996-03-31,UNMOP,26,0.0,0.0,28.0,28.0
1996-03-31,UNMOT,9,0.0,0.0,44.0,44.0
1996-03-31,UNOMIG,22,0.0,0.0,128.0,128.0
1996-03-31,UNOMIL,11,8.0,0.0,85.0,93.0
1996-03-31,UNPF,19,228.0,13.0,1.0,242.0
1996-03-31,UNPREDEP,28,1152.0,29.0,35.0,1216.0
1996-03-31,UNTAES,28,3113.0,222.0,100.0,3435.0
1996-03-31,UNTSO,19,0.0,0.0,179.0,179.0
1996-04-30,IPTF,31,0.0,1194.0,0.0,1194.0
1996-04-30,MINURSO,29,48.0,44.0,241.0,333.0
1996-04-30,UNAVEM,35,6630.0,234.0,337.0,7201.0
1996-04-30,UNDOF,4,1052.0,0.0,0.0,1052.0
1996-04-30,UNFICYP,8,1165.0,35.0,0.0,1200.0
1996-04-30,UNIFIL,9,4614.0,0.0,0.0,4614.0
1996-04-30,UNIKOM,33,936.0,0.0,238.0,1174.0
1996-04-30,UNMIH,9,1858.0,255.0,0.0,2113.0
1996-04-30,UNMOGIP,8,0.0,0.0,44.0,44.0
1996-04-30,UNMOP,27,0.0,0.0,28.0,28.0
1996-04-30,UNMOT,9,0.0,0.0,44.0,44.0
1996-04-30,UNOMIG,23,0.0,0.0,134.0,134.0
1996-04-30,UNOMIL,10,4.0,0.0,34.0,38.0
1996-04-30,UNPF,18,122.0,192.0,0.0,314.0
1996-04-30,UNPREDEP,28,1118.0,27.0,35.0,1180.0
1996-04-30,UNTAES,27,4501.0,217.0,99.0,4817.0
1996-04-30,UNTSO,19,0.0,0.0,178.0,178.0
1996-05-31,IPTF,31,0.0,1552.0,0.0,1552.0
1996-05-31,MINURSO,29,48.0,44.0,239.0,331.0
1996-05-31,UNAVEM,35,6713.0,235.0,336.0,7284.0
1996-05-31,UNDOF,4,1061.0,0.0,0.0,1061.0
1996-05-31,UNFICYP,8,1165.0,35.0,0.0,1200.0
1996-05-31,UNIFIL,9,4520.0,0.0,0.0,4520.0
1996-05-31,UNIKOM,33,936.0,0.0,244.0,1180.0
1996-05-31,UNMIH,9,1831.0,292.0,0.0,2123.0
1996-05-31,UNMOGIP,8,0.0,0.0,44.0,44.0
1996-05-31,UNMOP,25,0.0,0.0,27.0,27.0
1996-05-31,UNMOT,9,0.0,0.0,44.0,44.0
1996-05-31,UNOMIG,23,0.0,0.0,133.0,133.0
1996-05-31,UNOMIL,7,3.0,0.0,15.0,18.0
1996-05-31,UNPF,10,541.0,53.0,0.0,594.0
1996-05-31,UNPREDEP,27,1103.0,26.0,35.0,1164.0
1996-05-31,UNTAES,27,4851.0,355.0,99.0,5305.0
1996-05-31,UNTSO,19,0.0,0.0,173.0,173.0
1996-06-30,MINURSO,29,47.0,39.0,248.0,334.0
1996-06-30,UNAVEM,35,6711.0,240.0,343.0,7294.0
1996-06-30,UNDOF,4,1052.0,0.0,0.0,1052.0
1996-06-30,UNFICYP,8,1147.0,35.0,0.0,1182.0
1996-06-30,UNIFIL,9,4491.0,0.0,0.0,4491.0
1996-06-30,UNIKOM,33,936.0,0.0,238.0,1174.0
1996-06-30,UNMIBH,34,2.0,1603.0,0.0,1605.0
1996-06-30,UNMIH,9,1831.0,244.0,0.0,2075.0
1996-06-30,UNMOGIP,8,0.0,0.0,44.0,44.0
1996-06-30,UNMOP,25,0.0,0.0,28.0,28.0
1996-06-30,UNMOT,9,0.0,0.0,44.0,44.0
1996-06-30,UNOMIG,23,0.0,0.0,127.0,127.0
1996-06-30,UNOMIL,7,3.0,0.0,14.0,17.0
1996-06-30,UNPF,9,337.0,58.0,0.0,395.0
1996-06-30,UNPREDEP,27,1106.0,26.0,35.0,1167.0
1996-06-30,UNTAES,27,4710.0,388.0,99.0,5197.0
1996-06-30,UNTSO,19,0.0,0.0,173.0,173.0
1996-07-31,MINURSO,29,47.0,26.0,231.0,304.0
1996-07-31,UNAVEM,35,6392.0,254.0,398.0,7044.0
1996-07-31,UNDOF,4,1043.0,0.0,0.0,1043.0
1996-07-31,UNFICYP,8,1202.0,33.0,0.0,1235.0
1996-07-31,UNIFIL,9,4219.0,0.0,0.0,4219.0
1996-07-31,UNIKOM,33,936.0,0.0,238.0,1174.0
1996-07-31,UNMIBH,34,2.0,1629.0,50.0,1681.0
1996-07-31,UNMIH,9,1267.0,272.0,0.0,1539.0
1996-07-31,UNMOGIP,8,0.0,0.0,44.0,44.0
1996-07-31,UNMOP,25,0.0,0.0,28.0,28.0
1996-07-31,UNMOT,9,0.0,0.0,44.0,44.0
1996-07-31,UNOMIG,23,0.0,0.0,122.0,122.0
1996-07-31,UNOMIL,7,1.0,0.0,12.0,13.0
1996-07-31,UNPF,9,80.0,58.0,0.0,138.0
1996-07-31,UNPREDEP,27,1044.0,26.0,36.0,1106.0
1996-07-31,UNTAES,28,4636.0,404.0,100.0,5140.0
1996-07-31,UNTSO,19,0.0,0.0,173.0,173.0
1996-08-31,MINURSO,28,47.0,19.0,224.0,290.0
1996-08-31,UNAVEM,34,6670.0,253.0,339.0,7262.0
1996-08-31,UNDOF,4,1041.0,0.0,0.0,1041.0
1996-08-31,UNFICYP,8,1189.0,33.0,0.0,1222.0
1996-08-31,UNIFIL,9,4502.0,0.0,0.0,4502.0
1996-08-31,UNIKOM,33,902.0,0.0,214.0,1116.0
1996-08-31,UNMIBH,34,4.0,1694.0,0.0,1698.0
1996-08-31,UNMOGIP,8,0.0,0.0,44.0,44.0
1996-08-31,UNMOP,24,0.0,0.0,27.0,27.0
1996-08-31,UNMOT,9,0.0,0.0,43.0,43.0
1996-08-31,UNOMIG,23,0.0,0.0,121.0,121.0
1996-08-31,UNOMIL,6,1.0,0.0,9.0,10.0
1996-08-31,UNPF,8,70.0,58.0,0.0,128.0
1996-08-31,UNPREDEP,25,1056.0,26.0,33.0,1115.0
1996-08-31,UNSMIH,9,1217.0,271.0,0.0,1488.0
1996-08-31,UNTAES,30,4853.0,409.0,100.0,5362.0
1996-08-31,UNTSO,19,0.0,0.0,167.0,167.0
1996-09-30,MINURSO,28,27.0,8.0,216.0,251.0
1996-09-30,UNAVEM,34,6667.0,244.0,342.0,7253.0
1996-09-30,UNDOF,4,1050.0,0.0,0.0,1050.0
1996-09-30,UNFICYP,8,1189.0,33.0,0.0,1222.0
1996-09-30,UNIFIL,9,4521.0,0.0,0.0,4521.0
1996-09-30,UNIKOM,33,912.0,0.0,215.0,1127.0
1996-09-30,UNMIBH,34,4.0,1658.0,0.0,1662.0
1996-09-30,UNMOGIP,8,0.0,0.0,46.0,46.0
1996-09-30,UNMOP,23,0.0,0.0,27.0,27.0
1996-09-30,UNMOT,9,0.0,0.0,43.0,43.0
1996-09-30,UNOMIG,23,0.0,0.0,120.0,120.0
1996-09-30,UNOMIL,6,1.0,0.0,9.0,10.0
1996-09-30,UNPF,6,49.0,57.0,0.0,106.0
1996-09-30,UNPREDEP,26,1016.0,27.0,34.0,1077.0
1996-09-30,UNSMIH,9,1272.0,270.0,0.0,1542.0
